image,width,height,megapixels,cpu_invert,cpu_gaussian,cpu_equalize,cpu_total,gpu_transfer,gpu_invert,gpu_gaussian,gpu_equalize,gpu_total,speedup_invert,speedup_gaussian,speedup_equalize,speedup_total,gpu_total_with_transfer,speedup_real
00000005_007.png,1024,1024,1.049,0.001335659995675,0.0258488200022839,0.016066899994621,0.04325137999258,0.0008233999833464,0.0001569999963976,0.0009566799912136,0.0014201199926901,0.0025337999803014,8.507388702688006,27.019296148854625,11.313762271725961,17.069768856591107,0.0033571999636478004,12.883170636516022
00000006_000.png,1024,1024,1.049,0.0007487999973818,0.0249960799934342,0.0155418399954214,0.0412867199862375,0.0005650999955832,0.0001179599959868,0.0012370000011287,0.0010888800024986,0.0024438399996142,6.347914741075376,20.20701695281046,14.2732348465931,16.894199289951583,0.0030089399951974,13.721350393206796
00000007_000.png,1024,1024,1.049,0.0011855399992782,0.0255598999967332,0.0200408199976664,0.0467862599936779,0.0013511999859474,0.0001652399951126,0.00143323999946,0.0008754600072279,0.0024739400018006,7.1746552550448435,17.83364963743921,22.891759568920396,18.911638907825413,0.003825139987748,12.231254318413242
00000008_000.png,1024,1024,1.049,0.0009347399987746,0.0294750400003977,0.0209972199925687,0.051406999991741,0.0007508999842684,0.0001424599962774,0.0010364399990066,0.0013862800027709,0.0025651799980551,6.561420912537875,28.438732612258054,15.146449455088007,20.040309074106844,0.0033160799823235,15.502340192567162
00000008_001.png,1024,1024,1.049,0.0015616799937561,0.0279729200003203,0.0154804199875798,0.0450150199816562,0.0008108999754767,7.20399955753237e-05,0.0012152000097557,0.0012862200092058,0.0025734600145369,21.6779579355087,23.019190072211973,12.035592571086239,17.49202230746793,0.0033843599900135997,13.300895919607923
00000008_002.png,1024,1024,1.049,0.0008955599972978,0.0261744200077373,0.0147232000017538,0.041793180006789,0.0004545999981928,0.0001205799926538,0.0010257000103592,0.001224460004596,0.0023707400076091,7.427102768774111,25.518591930764455,12.024239212788004,17.628748775762034,0.0028253400058019,14.792265681640352
00000009_000.png,1024,1024,1.049,0.0009750799974426,0.0241150199901312,0.0148305999988224,0.0399206999863963,0.0010402000043541,0.0001606200064998,0.0009757600026205,0.0008727799926418,0.0020091600017622,6.0707256754084,24.714089453726256,16.992369352936194,19.869348360201545,0.0030493600061163003,13.091501136738447
00000010_000.png,1024,1024,1.049,0.0008915000013075,0.0239974400145001,0.0141752199968323,0.03906416001264,0.0021791000035591,0.0001805999956559,0.0010830399987753,0.0012825400044675,0.0025461799988988,4.9363234925325745,22.15748267989767,11.052458361887695,15.342261752717757,0.0047252800024579,8.267057188636525
00000011_000.png,1024,1024,1.049,0.0008066599955782,0.0258049999945797,0.0161105600069276,0.0427222199970856,0.0005766999965999,7.687999750487507e-05,0.0013733600033447,0.0009448599943425,0.0023950999951921,10.492456058249074,18.78968364575482,17.050737784848707,17.83734294302775,0.002971799991792,14.37587324688161
00000011_001.png,1024,1024,1.049,0.0008526599965989,0.0238069399958476,0.0143182999920099,0.0389778999844565,0.0009055999980773,0.0001085399999283,0.0009692999883554,0.0011461599962785,0.0022239999845623,7.855721366889213,24.56096180939872,12.49240947031863,17.526034287328308,0.0031295999826396,12.45459490052187
00000011_002.png,1024,1024,1.049,0.0008255000051576,0.0227188399992883,0.0140338799916207,0.0375782199960667,0.0013278999831527,0.0001396599982399,0.0014355399936903,0.0008524000004399,0.0024275999923702,5.910783442368395,15.825988895569292,16.4639605635596,15.479576583528083,0.0037554999755229,10.006182995869802
00000011_003.png,1024,1024,1.049,0.0007438799948431,0.02368280000519,0.0155151199898682,0.0399417999899014,0.0011931999761145,0.0001317200018092,0.000978339993162,0.0013425200013443,0.0024525799963157,5.647433834085657,24.207126531388198,11.556714219775133,16.28562576955799,0.0036457799724301998,10.955625488083703
00000011_004.png,1024,1024,1.049,0.0009190599957946,0.0232908399892039,0.0144144200021401,0.0386243199871387,0.0004955999902449,0.0003989999939221,0.0011828800023067,0.0008617200015578,0.0024435999977868,2.303408545850844,19.689943141979835,16.727498463633204,15.806318555459669,0.0029391999880317,13.14109966807816
00000011_005.png,1024,1024,1.049,0.0007264000072609,0.024867180007277,0.0144504800089634,0.0400440600235015,0.0007651000050827,0.0001173200027551,0.0009610000008251,0.0011974599969107,0.002275780000491,6.1916125997475975,25.87635794581313,12.067609812639978,17.595751792731278,0.0030408800055736996,13.168576185217375
